sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_cleaned,prediction_normalized,wer_raw,cer_raw,wer_cleaned,cer_cleaned,wer_normalized,cer_normalized,processing_time,category
2228,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41837\IISc_RESPIN_hi_D5_41837_249199_F_AGRI_420990_40892856.wav,मेरे राहुल भैया ने उत्पाद का प्रसंस्करण नया बिज़नेस शुरू किया है,मेरे राहुल भैया ने उत्पाद का प्रसंस्करण नया बिज़नेस शुरू किया है,<s>म<s>े<s>र<s>े<s> <s>र<s>ा<s>ह<s>ु<s>ल<s> <s>भ<s>ै<s>य<s>ा<s> <s>न<s>े<s> <s>उ<s>त<s>्<s>प<s>ा<s>द<s> <s>क<s>ा<s> <s>प<s>्<s>र<s>स<s>ा<s>ं<s>स<s>्<s>क<s>र<s>ण<s> <s>न<s>य<s>ा<s> <s>ब<s>ि<s>ज<s>न<s>े<s>स<s> <s>श<s>ु<s>र<s>ू<s> <s>क<s>ि<s>य<s>ा<s> <s>ह<s>ै<s> <s>,मेरे राहुल भैया ने उत्पाद का प्रसांस्करण नया बिजनेस शुरू किया है,मेरे राहुल भैया ने उत्पाद का प्रसांस्करण नया बिजनेस शुरू किया है,108.3333333,319.047619,16.66666667,3.174603175,16.66666667,3.125,0.074035406,B_improved
1801,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42566\IISc_RESPIN_hi_D4_42566_342308_M_BANK_416569_41198847.wav,यह निश्चित पूंजी की वास्तविक मूल्यह्रास दर से दृढ़ता से संबंधित है,यह निश्चित पूंजी की वास्तविक मूल्यह्रास दर से दृढ़ता से संबंधित है,<s>य<s>ह<s> <s>न<s>ि<s>श<s>्<s>च<s>ि<s>त<s> <s>प<s>ू<s>ं<s>ज<s>ी<s> <s>क<s>ी<s> <s>व<s>ा<s>स<s>्<s>त<s>व<s>ि<s>क<s> <s>म<s>ू<s>ल<s>्<s>य<s>र<s>स<s> <s>द<s>र<s> <s>स<s>े<s> <s>द<s>्<s>र<s>ृ<s>ढ़<s>त<s>ा<s> <s>स<s>े<s> <s>स<s>ं<s>ब<s>ं<s>ध<s>ि<s>त<s> <s>ह<s>ै<s> <s>,यह निश्चित पूंजी की वास्तविक मूल्यरस दर से द्रृढ़ता से संबंधित है,यह निश्चित पूंजी की वास्तविक मूल्यरस दर से द्रृढ़ता से संबंधित है,108.3333333,312.3076923,16.66666667,10.76923077,16.66666667,7.575757576,0.084981918,B_improved
1999,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41128\IISc_RESPIN_hi_D5_41128_NA_M_AGRI_420990_40287853.wav,मेरे राहुल भैया ने उत्पाद का प्रसंस्करण नया बिज़नेस शुरू किया है,मेरे राहुल भैया ने उत्पाद का प्रसंस्करण नया बिज़नेस शुरू किया है,<s>म<s>े<s>र<s>े<s> <s>र<s>ा<s>हु<s>ल<s> <s>भ<s>ै<s>य<s>ा<s> <s>न<s>े<s> <s>उ<s>त<s>्<s>प<s>ा<s>द<s> <s>क<s>ा<s> <s>प<s>्<s>र<s>श<s>ं<s>स<s>्<s>क<s>र<s>ण<s> <s>न<s>य<s>ा<s> <s>ब<s>ि<s>ज<s>न<s>ी<s> <s>श<s>ु<s>र<s>ू<s> <s>क<s>ि<s>य<s>ा<s> <s>ह<s>ै<s> <s>,मेरे राहुल भैया ने उत्पाद का प्रशंस्करण नया बिजनी शुरू किया है,मेरे राहुल भैया ने उत्पाद का प्रशंस्करण नया बिजनी शुरू किया है,108.3333333,306.3492063,16.66666667,6.349206349,16.66666667,6.25,0.064700365,B_improved
776,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40912\IISc_RESPIN_hi_D2_40912_207001_M_AGRI_406296_40245030.wav,माचिस उद्योग में पॉपुलर की लकड़ी का उपयोग सबसे अधिक होता है,माचिस उद्योग में पॉपुलर की लकड़ी का उपयोग सबसे अधिक होता है,<s>म<s>ो<s>च<s>ि<s>स<s> <s>उ<s>द<s>्<s>य<s>ो<s>ग<s> <s>म<s>ें<s> <s>प<s>ा<s>प<s>ु<s>ल<s>र<s> <s>क<s>ी<s> <s>ल<s>क<s>ड़<s>ी<s> <s>क<s>ा<s> <s>उ<s>प<s>य<s>ो<s>ग<s> <s>स<s>ब<s>से<s> <s>अ<s>ध<s>ि<s>क<s> <s>ह<s>ो<s>त<s>ा<s> ह<s>ै<s> <s>,मोचिस उद्योग में पापुलर की लकड़ी का उपयोग सबसे अधिक होता है,मोचिस उद्योग में पापुलर की लकड़ी का उपयोग सबसे अधिक होता है,108.3333333,303.4482759,25.0,6.896551724,16.66666667,3.389830508,0.044658899,B_improved
702,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40834\IISc_RESPIN_hi_D2_40834_207001_M_BANK_404689_40308339.wav,शेयर बाजार में निवेश करते समय बिचौलियों को कमीशन देना पड़ता है,शेयर बाजार में निवेश करते समय बिचौलियों को कमीशन देना पड़ता है,<s>श<s>े<s>आ<s>र<s> <s>ब<s>ा<s>ज<s>ा<s>र<s> <s>मे<s>ं<s> <s>न<s>ि<s>व<s>े<s>श<s> <s>क<s>र<s>त<s>े<s> <s>स<s>म<s>य<s> <s>बि<s>च<s>ौ<s>ड<s>ि<s>य<s>ो<s> <s>क<s>ो<s> <s>क<s>म<s>ी<s>श<s>न<s> दे<s>न<s>ा<s> <s>प<s>ड़<s>त<s>ा<s> <s>ह<s>ै<s> <s>,शेआर बाजार में निवेश करते समय बिचौडियो को कमीशन देना पड़ता है,शेआर बाजार में निवेश करते समय बिचौडियो को कमीशन देना पड़ता है,108.3333333,293.442623,25.0,8.196721311,16.66666667,4.838709677,0.058988333,B_improved
678,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40829\IISc_RESPIN_hi_D2_40829_207247_F_AGRI_405037_40501530.wav,सभी तरह के सीफ़ूड से फिशमाल तैयार किया जा सकता है,सभी तरह के सीफ़ूड से फिशमाल तैयार किया जा सकता है,<s>स<s>भ<s>ी<s> <s>त<s>र<s>ह<s> <s>क<s>े<s> <s>स<s>ी<s> <s>फ<s>ू<s>ड<s> <s>स<s>े<s> <s>फ<s>ि<s>स<s>्<s>म<s>ा<s>ल<s> <s>त<s>ै<s>य<s>ा<s>र<s> <s>क<s>ि<s>य<s>ा<s> <s>ज<s>ा<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ै<s> <s>,सभी तरह के सी फूड से फिस्माल तैयार किया जा सकता है,सभी तरह के सी फूड से फिस्माल तैयार किया जा सकता है,118.1818182,335.4166667,27.27272727,8.333333333,27.27272727,8.163265306,0.062548161,B_improved
737,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40863\IISc_RESPIN_hi_D2_40863_207247_F_AGRI_404569_40370498.wav,एक्वाकल्चर के अध्ययन से भारतीय कृषि अनुसन्धान परिषद भी जुड़ा है,एक्वाकल्चर के अध्ययन से भारतीय कृषि अनुसन्धान परिषद भी जुड़ा है,<s>ए<s>क<s>क<s>्<s>व<s>ा<s> <s>क<s>ल<s>्<s>च<s>र<s> <s>क<s>े<s> <s>अ<s>ध<s>्<s>य<s>य<s>न<s> <s>स<s>े<s> <s>भ<s>ा<s>र<s>त<s>ीय<s> <s>क<s>ृ<s>ष<s>ि<s> <s>अ<s>न<s>ु<s>स<s>ं<s>ध<s>ा<s>न<s> <s>प<s>र<s>ि<s>ष<s>द<s> <s>भ<s>ी<s> ज<s>ु<s>ड़<s>ा<s> <s>ह<s>ै<s> <s>,एकक्वा कल्चर के अध्ययन से भारतीय कृषि अनुसंधान परिषद भी जुड़ा है,एकक्वा कल्चर के अध्ययन से भारतीय कृषि अनुसंधान परिषद भी जुड़ा है,118.1818182,314.516129,36.36363636,9.677419355,27.27272727,6.349206349,0.063892365,B_improved
1652,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42251\IISc_RESPIN_hi_D4_42251_342311_F_BANK_415590_41083151.wav,अमित ने अपने पड़ोसियों को टैरिफ कर के बारे में समझाया,अमित ने अपने पड़ोसियों को टैरिफ कर के बारे में समझाया,<s>मी<s>त<s> <s>न<s>े<s> <s>अ<s>प<s>न<s>े<s> <s>प<s>ड़<s>ो<s>स<s>ि<s>यो<s>ं<s> <s>क<s>ो<s> <s>ट<s>े<s>र<s>ी<s>फ<s> <s>क<s>र<s> <s>क<s>े<s> <s>ब<s>ा<s>र<s>े<s> <s>म<s>े<s>ं<s> <s>स<s>म<s>झ<s>ा<s>य<s>ा<s> <s>,मीत ने अपने पड़ोसियों को टेरीफ कर के बारे में समझाया,मीत ने अपने पड़ोसियों को टेरीफ कर के बारे में समझाया,109.0909091,305.7692308,27.27272727,11.53846154,18.18181818,7.547169811,0.053946018,B_improved
2070,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41161\IISc_RESPIN_hi_D5_41161_249132_M_AGRI_421257_40403537.wav,जावित्री का प्रयोग मसूड़े संबंधित बीमारियों में भी किया जाता है,जावित्री का प्रयोग मसूड़े संबंधित बीमारियों में भी किया जाता है,<s>ज<s>ा<s>व<s>ि<s>त<s>र<s>ी<s> क<s>ा<s> <s>प<s>्<s>र<s>य<s>ो<s>ग<s> <s>म<s>स<s>ु<s>ड़<s>े<s> स<s>ं<s>ब<s>ं<s>ध<s>ि<s>त<s> <s>ब<s>ी<s>म<s>ा<s>रि<s>यों<s> म<s>ें<s> भ<s>ी<s> <s>कि<s>य<s>ा<s> ज<s>ा<s>त<s>ा<s> <s>ह<s>ै<s> <s>,जावितरी का प्रयोग मसुड़े संबंधित बीमारियों में भी किया जाता है,जावितरी का प्रयोग मसुड़े संबंधित बीमारियों में भी किया जाता है,109.0909091,262.9032258,18.18181818,6.451612903,18.18181818,3.174603175,0.044903755,B_improved
885,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42007\IISc_RESPIN_hi_D2_42007_207241_F_AGRI_421595_40953436.wav,"संयुक्त राष्ट्र के खाद्य और कृषि संगठन के अनुसार , विश्व मछली पकड़ने के बेड़े में लगभग चार मिलियन जहाज शामिल थे","संयुक्त राष्ट्र के खाद्य और कृषि संगठन के अनुसार , विश्व मछली पकड़ने के बेड़े में लगभग चार मिलियन जहाज शामिल थे",<s>स<s>ं<s>य<s>ु<s>क<s>्<s>त<s> <s>र<s>ा<s>ष<s>्<s>ट<s>्र<s> क<s>े<s> <s>ख<s>ा<s>द<s>्य<s> <s>औ<s>र<s> <s>क<s>ृ<s>ष<s>ि<s> <s>स<s>ं<s>ग<s>ठ<s>न<s> <s>क<s>े<s> <s>अ<s>न<s>ु<s>स<s>ा<s>र<s> <s>व<s>ि<s>श<s>्<s>व<s> <s>म<s>छ<s>ल<s>े<s> <s>प<s>क<s>ड<s>़<s>न<s>े<s> <s>क<s>े<s> <s>बे<s>ड<s>़<s>े<s> <s>म<s>े<s>ं<s> <s>ल<s>ग<s>भ<s>ग<s> <s>च<s>ा<s>र<s> <s>म<s>ि<s>ल<s>ि<s>य<s>न<s> <s>ज<s>ह<s>ा<s>ज<s> <s>श<s>ा<s>म<s>ि<s>ल<s> थ<s>े<s> <s>,संयुक्त राष्ट्र के खाद्य और कृषि संगठन के अनुसार विश्व मछले पकड़ने के बेड़े में लगभग चार मिलियन जहाज शामिल थे,संयुक्त राष्ट्र के खाद्य और कृषि संगठन के अनुसार विश्व मछले पकड़ने के बेड़े में लगभग चार मिलियन जहाज शामिल थे,100.0,297.2477064,18.18181818,6.422018349,9.090909091,2.702702703,0.116528273,B_improved
557,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40491\IISc_RESPIN_hi_D2_40491_207241_M_AGRI_408054_40102040.wav,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते ?,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते ?,<s>क्<s>य<s>ा<s> <s>स<s>ं<s>क<s>्<s>र<s>म<s>ि<s>त<s> <s>प<s>ौ<s>ध<s>ो<s>ं<s> <s>क<s>ा<s> <s>वि<s>न<s>ा<s>श<s> <s>क<s>र<s>न<s>े<s> <s>स<s>े<s> <s>क<s>ी<s>ड<s>़<s>े<s> <s>न<s>ह<s>ीं<s> <s>ल<s>ग<s>त<s>े<s> <s>,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते,100.0,292.4528302,18.18181818,7.547169811,9.090909091,3.703703704,0.06248951,B_improved
752,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40863\IISc_RESPIN_hi_D2_40863_207247_F_AGRI_408054_40427876.wav,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते ?,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते ?,<s>क्<s>य<s>ा<s> <s>स<s>ं<s>क<s>्<s>र<s>म<s>ि<s>त<s> <s>प<s>ौ<s>ध<s>ों<s> <s>क<s>ा<s> <s>व<s>ि<s>न<s>ा<s>श<s> <s>क<s>र<s>न<s>े<s> स<s>े<s> <s>क<s>ी<s>ड़<s>े<s> <s>न<s>ही<s>ं<s> <s>ल<s>ग<s>त<s>े<s> <s>,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते,100.0,281.1320755,18.18181818,7.547169811,9.090909091,3.703703704,0.051156521,B_improved
656,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40818\IISc_RESPIN_hi_D2_40818_207001_F_AGRI_408054_40262085.wav,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते ?,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते ?,<s>क्<s>य<s>ा<s> <s>स<s>ं<s>क<s>्<s>र<s>मि<s>त<s> <s>प<s>ौ<s>ध<s>ो<s>ं<s> <s>क<s>ा<s> <s>व<s>ि<s>न<s>ा<s>श<s> <s>क<s>र<s>न<s>े<s> <s>स<s>े<s> <s>क<s>ी<s>ड़<s>े<s> न<s>ह<s>ीं<s> ल<s>ग<s>त<s>े<s> <s>,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते,क्या संक्रमित पौधों का विनाश करने से कीड़े नहीं लगते,100.0,275.4716981,18.18181818,7.547169811,9.090909091,3.703703704,0.050283194,B_improved
